frame,keypoint,distance_px,png_conf,jpeg_conf,png_xy,jpeg_xy
00000190,0,2.347306343714282,0.9704883694648743,0.9727655649185181,"[774.8408821953667, 319.18009742101026]","[774.3126856486003, 321.46720377604174]"
00000190,1,1.3132509680839155,0.9932762980461121,0.9962639808654785,"[786.9328239228989, 310.38595819473267]","[786.3931427001953, 311.58319346110034]"
00000190,2,1.3140814880386351,0.8949310779571533,0.8910362720489502,"[779.2379519144695, 305.98888858159376]","[778.7055791219075, 307.19029998779297]"
00000190,3,0.5766405576107041,0.9245834350585938,0.928255558013916,"[818.8115793863933, 322.4778996308644]","[818.2416203816733, 322.5654271443684]"
00000190,4,2.789943326293593,0.7029963731765747,0.7051127552986145,"[841.8961954116821, 314.7830278078716]","[839.1078643798828, 314.8778635660808]"
00000190,5,0.5618096272964307,0.7953601479530334,0.796560525894165,"[808.9181725184123, 375.2427349885304]","[808.3576100667317, 375.2801488240559]"
00000190,6,0.49877411412549094,0.7193758487701416,0.7199021577835083,"[850.6903348498874, 385.1361416180929]","[851.1883214314778, 385.16415913899743]"
00000190,7,0.5953073471803415,0.7953883409500122,0.7963517904281616,"[844.0947302712334, 456.5885228315989]","[843.5007578531902, 456.54867808024085]"
00000190,8,0.6489311386242156,0.8154352307319641,0.8150348663330078,"[897.9588343302407, 488.46727752685547]","[897.3137029012046, 488.39715576171875]"
00000190,9,1.1394648080995056,0.8360922336578369,0.8380030393600464,"[762.7489404678345, 501.658486366272]","[762.2322285970051, 502.6740595499674]"
00000190,10,1.6946042210572316,0.6206903457641602,0.6197352409362793,"[841.8961954116821, 544.5299150943756]","[840.2060877482097, 544.4065475463867]"
00000190,11,0.5438482467312147,0.6567986607551575,0.6554303765296936,"[825.4071839650471, 575.3094023863474]","[825.9291839599609, 575.1568018595377]"
00000190,12,0.5936009374510067,0.5671772956848145,0.5652757883071899,"[822.1093816757202, 577.5079371929169]","[821.5362904866536, 577.3532485961914]"
00000190,13,0.6830888597323888,0.646605372428894,0.6457520127296448,"[862.7822765774197, 734.7031758626301]","[862.1705551147461, 734.399190266927]"
00000190,14,0.9767737111381146,0.7273330092430115,0.7265887260437012,"[774.8408821953667, 735.8024432659149]","[775.410909016927, 736.5956370035808]"
00000190,15,0.8215414369048764,0.7508689761161804,0.748295783996582,"[1015.5804493162368, 784.170209010442]","[1015.9218266805015, 784.9174652099609]"
00000190,16,0.8220436213672151,0.7968997955322266,0.7983748912811279,"[744.0613941616482, 883.1042753060658]","[743.5624313354492, 883.757568359375]"
00000190,17,2.073978335079996,0.7873649597167969,0.7868694067001343,"[811.1167073779636, 263.11745985349023]","[809.4558334350586, 264.3595886230469]"
00000190,18,0.576997208148337,0.8433163166046143,0.8440506458282471,"[824.3079165352715, 366.4485957622528]","[823.7327372233074, 366.4943618774414]"
00000190,19,0.5430352455103007,0.8246716260910034,0.8225961327552795,"[827.6057188245986, 579.7064719994863]","[828.1256306966147, 579.5496953328451]"
00000190,20,1.7987155967453405,0.6895103454589844,0.7148058414459229,"[1039.7643327713013, 863.317462046941]","[1040.0827407836914, 865.0877710978191]"
00000190,21,0.6327350894184818,0.8309406042098999,0.8280437588691711,"[690.1972901026407, 885.3028101126354]","[689.7494862874349, 884.8557917277019]"
00000190,22,2.269971638009484,0.71815025806427,0.7311275005340576,"[1046.359937349955, 854.5233228206635]","[1047.7703043619792, 856.3019841512044]"
00000190,23,0.6334990174956935,0.7828595638275146,0.787350058555603,"[694.5943598217434, 882.0050079027812]","[694.1423797607422, 881.5611216227214]"
00000190,24,0.4648941442963284,0.8034951686859131,0.8080673217773438,"[1044.1614024904038, 775.3760697841644]","[1044.4756342569985, 775.0334548950195]"
00000190,25,0.6997631250351661,0.7123766541481018,0.7179962992668152,"[760.5504056082832, 913.8837625980377]","[760.0357818603516, 913.4095993041992]"
